"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CNO","CNO Financial Group, Inc.","15.59","2566883600.35","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/cno",
"CCB","Coastal Financial Corporation","12","142650036","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/ccb",
"CVLY","Codorus Valley Bancorp, Inc","22","197046938","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cvly",
"COHN","Cohen & Company Inc.","8.88","10793746.56","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cohn",
"CNS","Cohen & Steers Inc","34.9","1632093439.5","n/a","2004","Finance","Investment Managers","https://www.nasdaq.com/symbol/cns",
"CCH","Collier Creek Holdings","9.6","114000000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/cch",
"CIGI","Colliers International Group Inc. ","52.67","1994873195.14","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","16.1","135963018.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","36.28","2657792077","n/a","1992","Finance","Major Banks","https://www.nasdaq.com/symbol/colb",
"CLBK","Columbia Financial, Inc.","15.6","1807871130","n/a","2018","Finance","Savings Institutions","https://www.nasdaq.com/symbol/clbk",
"CMA","Comerica Incorporated","69.52","11241266789.28","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","57.79","6445836267.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","25.1997","2309310688.6788","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbshp",
"CBU","Community Bank System, Inc.","59.62","3051734420.02","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","7.9","174754809.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","10.75","81036187.5","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/cfbi",
"CTBI","Community Trust Bancorp, Inc.","39.03","692102519.34","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","10.6","87766749.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cwbc",
"BBCP","Concrete Pumping Holdings, Inc. ","9.53","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/bbcp",
"BBCPW","Concrete Pumping Holdings, Inc. ","0.68","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/bbcpw",
"CNFR","Conifer Holdings, Inc.","5.08","43701731.24","n/a","2015","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfr",
"CNFRL","Conifer Holdings, Inc.","26","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/cnfrl",
"CNOB","ConnectOne Bancorp, Inc.","18.33","590957880.24","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","52.65","290444672.7","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/cto",
"CPSS","Consumer Portfolio Services, Inc.","3.4","76804466.6","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cpss",
"GYC","Corporate Asset Backed Corp CABCO","20.02","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","62.63","1174205527.96","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","20.38","136485879","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Inc.","13","378828957","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Inc.","23.65","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownl",
"COWNZ","Cowen Inc.","24.09","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cownz",
"CPF","CPB Inc.","25.27","737187331.37","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","2.8","31249055.6","n/a","2015","Finance","Finance Companies","https://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","215.68","17202852480","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","366.93","7085233000.35","n/a","1992","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/cacc",
"DGLD","Credit Suisse AG","50.74","16693967.4","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dgld",
"DSLV","Credit Suisse AG","32.94","15282051.84","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/dslv",
"GLDI","Credit Suisse AG","8.36","113072360.72","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gldi",
"SLVO","Credit Suisse AG","6.6608","5661680","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/slvo",
"TVIX","Credit Suisse AG","59.03","556848348.33","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/tvix",
"UGLD","Credit Suisse AG","88.03","134380699.99","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ugld",
"USLV","Credit Suisse AG","63.47","248435226.05","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/uslv",
"USOI","Credit Suisse AG","20.81","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/usoi",
"VIIX","Credit Suisse AG","17.98","25517090.14","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/viix",
"ZIV","Credit Suisse AG","61.15","92519950","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ziv",
"CS","Credit Suisse Group","10.94","27922902889.62","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/cs",
"CRESY","Cresud S.A.C.I.F. y A.","11.69","470845085.55","40277595","1997","Finance","Real Estate","https://www.nasdaq.com/symbol/cresy",
"CFR","Cullen/Frost Bankers, Inc.","92.1","5889248478.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cfr",
"CURO","CURO Group Holdings Corp.","10.71","492584847.93","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/curo",
"CWK","Cushman & Wakefield plc","16.09","3476197871.18","n/a","2018","Finance","Real Estate","https://www.nasdaq.com/symbol/cwk",
"CUBI","Customers Bancorp, Inc","18.13","574491474.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cubi",
"CVBF","CVB Financial Corporation","20.52","2879640855","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/cvbf",
"DDMX","DD3 Acquisition Corp.","n/a","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmx",
"DDMXU","DD3 Acquisition Corp.","9.99","72621805.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmxu",
"DDMXW","DD3 Acquisition Corp.","0.35","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ddmxw",
"DKT","Deutsch Bk Contingent Cap Tr V","25.07","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","8.6","17758140000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/db",
"DXB","Deutsche Bank AG","23.52","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dxb",
"DFBH","DFB Healthcare Acquisitions Corp.","9.82","306875000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbh",
"DFBHU","DFB Healthcare Acquisitions Corp.","10.1","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbhu",
"DFBHW","DFB Healthcare Acquisitions Corp.","1.23","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/dfbhw",
"DHIL","Diamond Hill Investment Group, Inc.","152.51","535545117.91","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","16.99","619205714.96","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","59.9","20124283912.7","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","32.42","139909093.56","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","13.86","393135823.08","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","12.24","347184882.72","n/a","1986","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/dgicb",
"LYL","Dragon Victory International Limited","1.48","16903663.12","n/a","2017","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/lyl",
"DNB","Dun & Bradstreet Corporation (The)","143.26","5319421872.18","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dnb",
"ETFC","E*TRADE Financial Corporation","43.23","10990754607.03","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","16.42","89943045.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","49.53","1701287346.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/egbn",
"EFBI","Eagle Financial Bancorp, Inc.","15.5","25198474","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/efbi",
"EWBC","East West Bancorp, Inc.","44.24","6413002440.32","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",
"EV","Eaton Vance Corporation","34.85","4075734683","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ev",
"EDTX","EdtechX Holdings Acquisition Corp.","9.7235","76876421.875","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtx",
"EDTXU","EdtechX Holdings Acquisition Corp.","9.98","78904375","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxu",
"EDTXW","EdtechX Holdings Acquisition Corp.","0.44","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxw",
"EHTH","eHealth, Inc.","34.66","672628111.56","n/a","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"ELVT","Elevate Credit, Inc.","4.23","182724181.38","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/elvt",
"EFC","Ellington Financial LLC","15.03","451104017.22","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","19.515","59294610.18","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","31.8","687241693.2","n/a","1982","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","30.01","80736263.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","41.7","1367746072.2","n/a","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","22.45","692631396.1","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"ENVA","Enova International, Inc.","18.53","635111766.05","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","171.17","3673440172.07","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgr",
"ESGRO","Enstar Group Limited","24.97","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",
"ESGRP","Enstar Group Limited","24.31","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",
"ENFC","Entegra Financial Corp.","19.77","136272395.76","n/a","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","30.24","353809935.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","40","918380560","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","97.24","11724720487.48","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/efx",
"EQBK","Equity Bancshares, Inc.","36.96","583698007.2","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","127.07","6644473526.76","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/erie",
"ESQ","Esquire Financial Holdings, Inc.","21.88","162912419.24","n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","16.08","189592783.68","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","33.64","3301401880.64","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","100.96","5205531017.76","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","33.34","161059705.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/evbn",
"EVR","Evercore Inc.","72.07","2916764500.97","n/a","2006","Finance","Investment Managers","https://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","217.78","8852321004.44","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/re",
"EXPI","eXp World Holdings, Inc.","8.97","530434742.76","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/expi",
"FNB","F.N.B. Corporation","10.11","3278633621.55","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","21.29","750452508.69","35249061","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fanh",
"FPAC","Far Point Acquisition Corporation","9.695","760403087.5","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fpac",
"FMAO","Farmers & Merchants Bancorp, Inc.","38.89","361103800.29","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fmao",
"FMNB","Farmers National Banc Corp.","12.4","344436796.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","18.14","68457385.04","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","35.21","1081545851.68","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","67.65","1677578679.15","n/a","1996","Finance","Life Insurance","https://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","33.24","1556533269.36","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","56.71","605018064.01","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/agm",
"FLF","Federal Life Group, Inc.","10","46000000","n/a","2018","Finance","Life Insurance","https://www.nasdaq.com/symbol/flf",
"FSAC","Federal Street Acquisition Corp.","9.82","564650000","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.82","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","0.8","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/fsacw",
"FII","Federated Investors, Inc.","24.84","2496424471.2","n/a","1998","Finance","Investment Managers","https://www.nasdaq.com/symbol/fii",
"FNHC","FedNat Holding Company","20.89","266858135.16","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fnhc",
"FFBW","FFBW, Inc.","10.75","71084375","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ffbw",
"FG","FGL Holdings","6.55","1451225008.5","n/a","2017","Finance","Life Insurance","https://www.nasdaq.com/symbol/fg",
"FDBC","Fidelity D & D Bancorp, Inc.","61.5","231204699","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fdbc",
"FNF","Fidelity National Financial, Inc.","31.11","8562241879.17","n/a","2014","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fnf",
"LION","Fidelity Southern Corporation","24.82","676845569.76","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lion",
"FITB","Fifth Third Bancorp","23.74","15564314795.06","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","26.42","475560000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FISI","Financial Institutions, Inc.","26.02","414367433.18","n/a","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FTACU","FinTech Acquisition Corp. III","10.03","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ftacu",
"FAF","First American Corporation (The)","44.19","4939895855.79","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","33.38","992363533.3","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","25.99","282260080.66","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","8.36","1816133455.84","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","25.02","1222491136.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","20.03","176130620.23","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","35.5","119143112","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCBP","First Choice Bancorp","21.83","256681134.89","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbp",
"FCNCA","First Citizens BancShares, Inc.","377.5","4458427887.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","12.22","1214952420.5","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bankshares, Inc.","32.16","523737499.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","20.88","159306841.44","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FDEF","First Defiance Financial Corp.","25.19","513923558.72","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","24.9","2437901754.9","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","13.49","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","58.46","3959006606.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","41.88","513241284.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","15.11","164918941.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","13.18","585773514.78","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","20.76","182836953","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","23.3","3142571236.6","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","13.53","4382946300.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","21.11","214935159.25","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","23.4973","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","37.34","2263160559.66","n/a","2010","Finance","Major Banks","https://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","36.22","1798627936.18","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","32.52","540745356.72","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","20.51","2181911925.34","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","15.07","170677063.26","n/a","2015","Finance","Banks","https://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","51.41","117832799.61","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsfg",
"FUNC","First United Corporation","16.27","115264457.06","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","8","50373696","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","12.15","96816303","n/a","2018","Finance","Major Banks","https://www.nasdaq.com/symbol/myfw",
"FSV","FirstService Corporation","67.14","2326198304.34","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/fsv",
"FPH","Five Point Holdings, LLC","7.72","513595233.6","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/fph",
"FBC","Flagstar Bancorp, Inc.","27","1555946010","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","21.31","596710302.82","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffic",
"FNCB","FNCB Bancorp Inc.","9.35","157264830.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fncb",
"FOCS","Focus Financial Partners Inc.","27.89","1926897090.75","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/focs",
"FOR","Forestar Group Inc","12.84","538639399.56","n/a","2017","Finance","Real Estate","https://www.nasdaq.com/symbol/for",
"FMCI","Forum Merger II Corporation","9.67","248083850","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmci",
"FMCIU","Forum Merger II Corporation","10.12","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger II Corporation","0.43","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/fmciw",
"FSB","Franklin Financial Network, Inc.","27.76","403241010.48","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","30.49","15644263135.12","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ben",
"RESI","Front Yard Residential Corporation","9.26","496615689.04","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/resi",
"FTDR","frontdoor, inc.","22.82","1928646425.58","n/a","n/a","Finance","Diversified Commercial Services","https://www.nasdaq.com/symbol/ftdr",
"FRPH","FRP Holdings, Inc.","47.58","479441011.92","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","43.38","193585202.1","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","16.46","31985944.38","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsbc",
"FULT","Fulton Financial Corporation","15.46","2722444160","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fult",
"FVCB","FVCBankcorp, Inc.","18.92","258968805.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fvcb",
"GCAP","GAIN Capital Holdings, Inc.","7.22","319712437.22","n/a","2010","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","17.97","522301284.6","n/a","1999","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","7.62","1455741998.34","n/a","2011","Finance","Real Estate","https://www.nasdaq.com/symbol/gzt",
"GNW","Genworth Financial Inc","4.37","2188308251.69","n/a","2004","Finance","Life Insurance","https://www.nasdaq.com/symbol/gnw",
"GABC","German American Bancorp, Inc.","28.79","718572661.74","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/gabc",
"GTY","Getty Realty Corporation","30.99","1256127648.78","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/gty",
"GIG","GigCapital, Inc.","10.1","186466260.6","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gig",
"GBCI","Glacier Bancorp, Inc.","42.13","3560898883.96","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/gbci",
"GLBZ","Glen Burnie Bancorp","10.15","28563693.55","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/glbz",
"CO","Global Cord Blood Corporation","5.87","713504810.25","n/a","n/a","Finance","Business Services","https://www.nasdaq.com/symbol/co",
"GBLI","Global Indemnity Limited","34.8","494955980.4","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbli",
"GBLIL","Global Indemnity Limited","25.1","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gblil",
"GBLIZ","Global Indemnity Limited","24.51","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/gbliz",
"DNJR","GOLDEN BULL LIMITED","4.5","66521250","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/dnjr",
"GS","Goldman Sachs Group, Inc. (The)","168.01","62495308057.4","n/a","1999","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/gs",
"GSHD","Goosehead Insurance, Inc.","26.48","960692652.32","n/a","2018","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/gshd",
"GPAQ","Gordon Pointe Acquisition Corp.","9.99","156093750","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaq",
"GPAQU","Gordon Pointe Acquisition Corp.","10.37","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaqu",
"GPAQW","Gordon Pointe Acquisition Corp.","0.38","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/gpaqw",
"GRSH","Gores Holdings III, Inc.","9.65","482500000","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/grsh",
"GRSHU","Gores Holdings III, Inc.","10.01","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/grshu",
